spend_1m_baby;spend_2m_baby;spend_3m_baby;spend_4m_baby;spend_5m_baby;spend_6m_baby;spend_1m_clothes;spend_2m_clothes;spend_3m_clothes;spend_4m_clothes;spend_5m_clothes;spend_6m_clothes;spend_1m_health;spend_2m_health;spend_3m_health;spend_4m_health;spend_5m_health;spend_6m_health;spend_1m_pet;spend_2m_pet;spend_3m_pet;spend_4m_pet;spend_5m_pet;spend_6m_pet;spend_1m_groceries;spend_2m_groceries;spend_3m_groceries;spend_4m_groceries;spend_5m_groceries;spend_6m_groceries;spend_1m_eletronic;spend_2m_eletronic;spend_3m_eletronic;spend_4m_eletronic;spend_5m_eletronic;spend_6m_eletronic;sales;discount;profit;age;gender;cust_state;tenure;sales_prediction_bins;sales_prediction
5;5;0;5;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;5;5.0;5.0;80.0;15.0;0;0;0;0.0;0.0;0.0;1614.99;US$ 35.0;44.13;28;0.0;BA;10;1;907.5755356792818
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;15;0.0;75.0;0.0;15.0;0;0;0;0.0;0.0;0.0;1251.94;US$ 35.0;26.35;24;0.0;SE;6;2;988.5737374630488
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;40;10.0;25.0;5.0;10.0;0;0;0;0.0;0.0;0.0;2336.84;US$ 75.0;39.51;34;1.0;PB;2;4;1048.4103374863191
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;5.0;0.0;20.0;15.0;0;0;0;0.0;0.0;0.0;1660.87;US$ 50.0;31.38;29;1.0;GO;4;2;971.6341898979848
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;125.0;10.0;15.0;150.0;0;0;0;0.0;0.0;0.0;3302.57;US$ 115.0;46.83;38;0.0;SP;4;7;1200.9708527720925
0;0;0;0;0;0.0;25;0.0;0.0;25.0;50.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2740.13;US$ 95.0;39.27;30;1.0;SP;4;6;1137.3841915095377
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;120.0;120.0;0;0;0;0.0;0.0;0.0;2718.24;US$ 120.0;13.19;23;1.0;RJ;1;7;1247.9952665411004
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;70;315;10.0;0.0;170.0;35.0;0;0;0;0.0;0.0;0.0;2711.37;US$ 60.0;72.86;35;0.0;RJ;5;3;1017.7904367611316
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;5.0;0.0;0.0;0;0;0;0.0;0.0;0.0;905.02;US$ 20.0;24.35;18;0.0;PA;5;1;940.3120634700244
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;25.0;5.0;15.0;20.0;0;0;0;0.0;0.0;0.0;2697.62;US$ 100.0;32.18;36;0.0;AM;4;7;1230.333760457943
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1589.61;US$ 40.0;37.89;30;0.0;RJ;4;2;951.5141558548262
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;10;20.0;30.0;0.0;55.0;0;0;0;0.0;0.0;0.0;2679.83;US$ 80.0;51.31;38;0.0;PR;6;4;1070.0302422515688
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10.0;5.0;10.0;5.0;0;0;0;0.0;0.0;0.0;755.97;US$ 10.0;27.04;24;0.0;SP;9;0;881.510242770846
0;0;0;0;0;0.0;0;0.0;0.0;480.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;120;185;55.0;280.0;20.0;195.0;0;0;0;0.0;0.0;0.0;4475.33;US$ 160.0;59.29;29;0.0;PE;2;9;2286.392174371854
5;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;30.0;10.0;55.0;5.0;0;0;0;0.0;0.0;0.0;1823.52;US$ 40.0;49.35;29;0.0;SC;12;3;1000.4858015231504
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1286.04;US$ 35.0;28.02;27;1.0;SP;5;1;928.4124596546848
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;45;30.0;35.0;140.0;105.0;0;0;0;0.0;0.0;0.0;3055.88;US$ 105.0;44.74;31;0.0;BA;3;6;1121.9129652912186
10;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;15.0;10.0;10.0;0.0;0;0;0;0.0;0.0;0.0;1903.79;US$ 80.0;13.29;22;1.0;PE;8;6;1126.6532588474142
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;130;25.0;30.0;60.0;20.0;0;0;0;0.0;0.0;0.0;3126.4;US$ 95.0;58.19;39;;SP;4;5;1096.4974691092038
0;0;0;0;0;0.0;25;0.0;0.0;0.0;25.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;75;25;0.0;90.0;10.0;50.0;0;0;0;0.0;0.0;0.0;2839.66;US$ 75.0;64.14;40;1.0;SP;8;6;1155.769413742364
0;0;0;0;0;0.0;0;0.0;330.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;20;110.0;35.0;150.0;0.0;0;0;0;0.0;0.0;0.0;3101.4;US$ 110.0;41.97;27;0.0;MG;3;6;1159.6930611369294
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;30.0;10.0;10.0;0.0;0;0;0;0.0;0.0;0.0;883.56;US$ 0.0;43.29;25;0.0;RJ;6;0;865.7748532776045
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1288.55;US$ 40.0;23.14;25;;RN;6;2;953.2091748886596
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2331.38;US$ 70.0;44.24;37;1.0;SP;3;3;1018.6413334696229
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5.0;155.0;15.0;155.0;0;0;0;0.0;0.0;0.0;4197.96;US$ 155.0;50.7;42;0.0;SC;6;9;1517.891008063792
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;85.0;10.0;160.0;120.0;0;0;0;0.0;0.0;0.0;2580.88;US$ 75.0;51.46;35;0.0;RS;11;4;1050.2441781477862
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;135.0;135.0;0.0;0;0;0;0.0;0.0;0.0;3776.22;US$ 135.0;50.03;46;0.0;RS;1;8;1322.0018862413708
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;125.0;165.0;10.0;45.0;0;0;0;0.0;0.0;0.0;2847.88;US$ 105.0;34.55;34;0.0;MG;4;6;1161.594364365454
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1938.22;US$ 75.0;19.97;25;1.0;RJ;5;4;1031.687204753574
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1143.37;US$ 20.0;36.03;28;0.0;SP;9;1;901.1613315411114
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1338.55;US$ 35.0;30.59;28;;MA;5;2;955.9768378060418
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;195;15.0;35.0;5.0;30.0;0;0;0;0.0;0.0;0.0;1851.57;US$ 40.0;50.73;29;1.0;MG;7;2;957.8067371201752
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;145.0;130.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2956.93;US$ 130.0;14.89;32;0.0;PI;6;9;1386.0715805965535
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;150;65.0;140.0;180.0;115.0;0;0;0;0.0;0.0;0.0;2966.35;US$ 105.0;40.35;26;0.0;MA;5;6;1133.817705917244
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1911.48;US$ 65.0;28.66;25;0.0;PR;4;5;1080.417934312665
10;5;15;0;5;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1665.55;US$ 60.0;21.61;31;0.0;PE;6;3;998.8171218726968
0;0;0;0;0;0.0;50;50.0;0.0;150.0;25.0;50.0;0;0;0;0;0;0;0;0;0;0;0;0;95;120;110.0;45.0;115.0;60.0;0;0;0;0.0;0.0;0.0;2188.68;US$ 25.0;82.25;31;0.0;DF;5;1;929.5256938219712
0;0;0;0;0;0.0;25;0.0;0.0;50.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;15.0;0.0;10.0;30.0;0;0;0;0.0;0.0;0.0;2538.86;US$ 100.0;24.4;32;1.0;MA;7;6;1128.7777531233598
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.0;5.0;10.0;0.0;0;0;0;0.0;0.0;0.0;2111.4;US$ 65.0;38.46;32;1.0;DF;8;4;1042.0324017940536
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;10.0;25.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1917.83;US$ 50.0;43.97;38;0.0;SC;10;3;1028.4271924171844
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;135.0;140.0;0.0;140.0;0;0;0;0.0;0.0;0.0;3520.08;US$ 135.0;37.48;31;0.0;BA;10;8;1375.2252959332548
0;0;0;0;0;0.0;25;0.0;25.0;25.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;2101.08;US$ 85.0;17.95;31;;MA;5;4;1046.4955271554727
5;0;0;0;0;0.0;25;0.0;25.0;0.0;25.0;50.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5.0;15.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1906.16;US$ 40.0;53.4;35;0.0;RO;6;2;963.620455789208
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;140.0;155.0;10.0;135.0;0;0;0;0.0;0.0;0.0;3392.57;US$ 130.0;36.24;26;0.0;SP;7;9;1422.3137229372717
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1871.83;US$ 70.0;21.72;33;0.0;MA;3;5;1098.318517339378
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;45;0.0;35.0;35.0;60.0;0;0;0;0.0;0.0;0.0;1990.2;US$ 60.0;37.52;31;0.0;SP;3;3;1029.2057559557522
0;0;0;0;0;0.0;0;0.0;0.0;0.0;330.0;0.0;100;200;100;0;100;0;0;0;0;0;0;0;25;0;35.0;20.0;120.0;115.0;0;0;0;0.0;0.0;0.0;4305.93;US$ 110.0;100.99;43;1.0;MG;6;7;1182.8255648961056
0;0;0;0;0;0.0;25;0.0;25.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.0;120.0;120.0;120.0;0;0;0;0.0;0.0;0.0;3391.12;US$ 120.0;46.16;26;1.0;SP;2;8;1260.6425947605346
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;145.0;145.0;170.0;15.0;0;0;0;0.0;0.0;0.0;4153.79;US$ 145.0;58.54;48;1.0;PE;4;9;1401.9273086866472
0;0;0;0;0;0.0;25;0.0;0.0;0.0;0.0;125.0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;20.0;5.0;5.0;5.0;500;0;500;0.0;0.0;0.0;2882.84;US$ 40.0;101.26;30;1.0;RJ;9;2;974.1086585617652
5;0;0;0;5;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2477.01;US$ 90.0;31.37;32;0.0;PR;5;5;1108.3675088102823
0;0;0;0;0;0.0;0;0.0;0.0;0.0;420.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;140.0;140.0;0;0;0;0.0;0.0;0.0;4256.63;US$ 140.0;68.57;39;0.0;SC;14;8;1354.2821447237973
0;0;0;0;0;0.0;25;75.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;105.0;105.0;105.0;0;0;0;0.0;0.0;0.0;2906.87;US$ 105.0;37.44;29;1.0;MG;8;7;1228.3742366671177
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;420.0;0;0;0;0;0;0;0;0;0;0;0;0;35;85;145.0;155.0;20.0;155.0;0;0;0;0.0;0.0;0.0;4510.45;US$ 140.0;81.01;41;1.0;RJ;6;9;1401.7950665379435
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;20;75.0;5.0;40.0;45.0;0;0;0;0.0;0.0;0.0;1127.9;US$ 5.0;50.27;26;0.0;RJ;1;0;878.8055786241968
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;25;5.0;0.0;15.0;5.0;0;0;0;0.0;0.0;0.0;1475.49;US$ 50.0;22.3;27;1.0;MA;5;2;950.605854241435
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0.0;25.0;0.0;40.0;0;0;0;0.0;0.0;0.0;1505.15;US$ 30.0;43.75;26;;SP;4;2;962.1863531053332
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1573.95;US$ 45.0;32.12;31;0.0;PR;6;2;961.2465225189296
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;25;35.0;30.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2325.88;US$ 65.0;48.97;36;1.0;PR;6;4;1037.9387282492517
5;0;0;0;0;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;25;10.0;40.0;10.0;15.0;0;0;0;0.0;0.0;0.0;2592.51;US$ 85.0;42.03;38;0.0;RJ;5;5;1085.4745012396916
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1527.62;US$ 40.0;34.85;29;1.0;SP;7;1;911.9448775359328
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1430.99;US$ 40.0;30.12;29;1.0;MG;4;2;952.353974992804
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;20.0;20.0;0.0;70.0;0;0;0;0.0;0.0;0.0;1862.07;US$ 60.0;31.24;30;1.0;MG;4;4;1044.2205407726474
0;0;0;0;0;0.0;0;0.0;0.0;420.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;180.0;145.0;155.0;35.0;0;0;0;0.0;0.0;0.0;3830.02;US$ 140.0;47.67;28;;MG;9;8;1330.8972780019478
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;75;30;80.0;225.0;55.0;0.0;0;0;0;0.0;0.0;0.0;3217.21;US$ 100.0;57.64;31;0.0;ES;3;6;1125.6692444373869
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;10.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;2161.37;US$ 60.0;45.91;36;1.0;SP;11;4;1036.2409313498622
0;0;0;0;0;0.0;25;0.0;0.0;0.0;25.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1767.12;US$ 45.0;41.59;35;0.0;PR;6;3;1000.164401757683
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;10.0;0.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1985.89;US$ 55.0;42.31;35;1.0;BA;5;3;1005.2599479602444
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;0.0;0.0;20.0;60.0;0;0;0;0.0;0.0;0.0;1805.57;US$ 50.0;38.47;30;1.0;RS;3;2;972.3865877468876
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1992.71;US$ 70.0;27.64;35;1.0;CE;6;4;1051.0338255387617
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;25.0;115.0;115.0;110.0;0;0;0;0.0;0.0;0.0;3014.05;US$ 110.0;37.69;28;1.0;RS;8;7;1181.308329910017
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;110;25;50.0;15.0;30.0;80.0;0;0;0;0.0;0.0;0.0;1344.74;US$ 5.0;60.89;26;0.0;MG;11;1;915.7264189865792
0;0;0;0;0;1150.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;50;130.0;15.0;115.0;135.0;0;0;0;0.0;0.0;0.0;4450.17;US$ 115.0;103.06;26;0.0;RJ;6;8;1279.1066591930935
0;0;0;0;0;1350.0;25;405.0;0.0;0.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;25.0;25.0;280.0;135.0;0;0;0;0.0;0.0;0.0;5150.16;US$ 135.0;117.36;23;1.0;MA;5;9;2010.215942131853
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;70;30.0;10.0;15.0;50.0;500;0;0;0.0;500.0;0.0;3422.04;US$ 80.0;87.68;28;1.0;RJ;4;4;1060.3735204046116
5;20;10;0;5;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;55;0.0;10.0;0.0;55.0;0;0;0;0.0;0.0;0.0;1452.36;US$ 20.0;51.17;30;;BA;3;1;918.3878396559928
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;35.0;60.0;20.0;60.0;0;0;0;0.0;0.0;0.0;2138.67;US$ 70.0;34.79;26;0.0;SP;5;5;1079.190095179976
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0.0;25.0;5.0;10.0;0;0;0;0.0;0.0;0.0;1912.17;US$ 65.0;28.7;32;;SP;8;3;1014.7101028357508
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0.0;10.0;5.0;10.0;0;0;0;0.0;0.0;0.0;2003.92;US$ 75.0;23.19;30;0.0;MT;10;4;1035.3591453523586
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;80;30;10.0;120.0;55.0;290.0;0;0;0;0.0;0.0;0.0;3767.88;US$ 120.0;64.63;42;1.0;MG;2;8;1320.3690190016498
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;40.0;15.0;0.0;5.0;0;0;0;0.0;0.0;0.0;794.62;US$ 0.0;38.94;24;0.0;SP;3;0;810.1023566626759
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;20;50.0;15.0;20.0;25.0;0;0;0;0.0;0.0;0.0;2110.56;US$ 75.0;28.42;26;0.0;MA;7;5;1087.791441881669
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;25;110.0;10.0;5.0;0.0;0;0;0;0.0;0.0;0.0;2300.52;US$ 110.0;2.73;32;0.0;PE;4;8;1269.3733717230396
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1656.08;US$ 45.0;36.15;27;1.0;RJ;8;1;921.8146900413112
0;0;0;0;0;0.0;25;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;5.0;0.0;10.0;20.0;0;0;0;0.0;0.0;0.0;1097.24;US$ 15.0;38.76;25;0.0;MA;2;0;894.0932684967443
5;0;0;0;0;0.0;25;0.0;0.0;25.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;10.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1630.35;US$ 35.0;44.89;33;0.0;RJ;7;3;996.5305677571748
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;165.0;165.0;165.0;170.0;0;0;0;0.0;0.0;0.0;4770.88;US$ 165.0;68.77;43;0.0;RS;6;9;1478.8121898093889
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;20;0.0;0.0;115.0;115.0;0;0;0;0.0;0.0;0.0;3012.6;US$ 115.0;32.62;28;0.0;SP;5;8;1324.2669076729337
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5.0;15.0;25.0;0.0;0;0;0;0.0;0.0;0.0;1614.02;US$ 60.0;19.09;26;0.0;RJ;6;3;1005.4442385011026
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2365.74;US$ 80.0;35.92;35;0.0;SP;5;5;1108.537492576664
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;25;0.0;0.0;0.0;10.0;0;0;0;0.0;0.0;0.0;2620.06;US$ 95.0;33.38;39;1.0;PI;7;6;1158.9318446241318
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;20.0;15.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2128.13;US$ 65.0;39.28;37;1.0;RJ;12;4;1058.2035942618068
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;70;20.0;20.0;60.0;25.0;0;0;0;0.0;0.0;0.0;2204.86;US$ 70.0;38.04;31;0.0;SP;6;3;1020.8851310660372
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;25;0.0;0.0;5.0;35.0;0;0;0;0.0;0.0;0.0;2576.77;US$ 75.0;51.26;41;1.0;SP;3;5;1079.445960864154
0;0;0;0;0;1050.0;0;0.0;315.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;105.0;105.0;0.0;0.0;0;0;0;0.0;0.0;0.0;4407.52;US$ 105.0;110.97;30;0.0;SP;1;6;1126.9500680301353
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1747.01;US$ 50.0;35.6;30;;PI;9;3;1014.6982778086688
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;5.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1629.43;US$ 50.0;29.84;28;0.0;MA;5;3;1014.194293059825
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;5.0;5.0;10.0;30.0;0;0;0;0.0;0.0;0.0;1831.79;US$ 45.0;44.76;34;;SP;5;2;982.9840946402896
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;25;20.0;115.0;35.0;40.0;0;0;0;0.0;0.0;0.0;1464.23;US$ 20.0;51.75;22;;RS;3;0;819.3599815001205
