spend_1m_baby,spend_2m_baby,spend_3m_baby,spend_4m_baby,spend_5m_baby,spend_6m_baby,spend_1m_clothes,spend_2m_clothes,spend_3m_clothes,spend_4m_clothes,spend_5m_clothes,spend_6m_clothes,spend_1m_health,spend_2m_health,spend_3m_health,spend_4m_health,spend_5m_health,spend_6m_health,spend_1m_pet,spend_2m_pet,spend_3m_pet,spend_4m_pet,spend_5m_pet,spend_6m_pet,spend_1m_groceries,spend_2m_groceries,spend_3m_groceries,spend_4m_groceries,spend_5m_groceries,spend_6m_groceries,spend_1m_eletronic,spend_2m_eletronic,spend_3m_eletronic,spend_4m_eletronic,spend_5m_eletronic,spend_6m_eletronic,sales,discount,profit,age,gender,cust_state,tenure
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,25.0,15.0,35.0,20.0,0,0,0,0.0,0.0,0.0,1314.14,$ 7.0,57.41,28,0.0,PA,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,448.193142001386,448.193142001386,0,0,0,0.0,0.0,0.0,9708.41,$ 448.0,27.52,35,0.0,SP,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1191.94,$ 4.0,54.76,39,1.0,RS,25
5,0,0,0,0,0.0,25,0.0,25.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,204.0805110377817,10.0,219.0805110377817,25.0,0,0,0,0.0,0.0,0.0,4361.07,$ 204.0,9.61,24,1.0,RJ,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2084.13,$ 81.0,21.37,24,0.0,SP,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,874.9208822517223,874.9208822517223,884.9208822517223,0,0,0,0.0,0.0,0.0,19062.23,$ 875.0,59.13,34,1.0,SP,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,251.5118190317646,5.0,0.0,246.5118190317646,0,0,0,0.0,0.0,0.0,4802.29,$ 247.0,-11.2,36,0.0,PA,22
0,0,0,0,0,0.0,25,0.0,1037.2547371207263,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,20.0,370.7515790402421,395.7515790402421,345.7515790402421,0,0,0,0.0,0.0,0.0,8515.66,$ 346.0,71.52,29,1.0,SC,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,254.721805037826,249.721805037826,259.721805037826,254.721805037826,0,0,0,0.0,0.0,0.0,5229.77,$ 245.0,11.54,30,0.0,PE,23
10,5,10,0,0,2164.6653780361025,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,75,15.0,5.0,221.4665378036103,226.4665378036103,0,0,0,0.0,0.0,0.0,6945.85,$ 216.0,123.88,23,0.0,RS,24
5,0,0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1330.0,$ 23.0,41.85,28,1.0,PB,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1360.62,$ 30.0,36.6,31,0.0,RJ,18
5,0,5,0,0,15.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,25.0,0.0,30.0,25.0,0,0,0,0.0,0.0,0.0,1381.09,$ 6.0,61.45,45,0.0,DF,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,10.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1035.31,$ 15.0,35.91,23,1.0,SC,17
0,0,0,0,0,0.0,25,0.0,25.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1124.38,$ 19.0,36.2,25,1.0,BA,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,10.0,0.0,10.0,5.0,0,0,0,0.0,0.0,0.0,2028.18,$ 48.0,51.33,41,1.0,BA,21
0,0,0,0,0,0.0,25,0.0,0.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,120.0,10.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1614.96,$ 15.0,64.19,33,0.0,PI,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,120.0,280.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9287.55,$ 505.0,-49.86,30,1.0,RJ,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5.0,5.0,0.0,10.0,0,0,0,0.0,0.0,0.0,1116.84,$ 7.0,47.87,34,1.0,MG,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1469.89,$ 8.0,64.18,53,,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,296.0755052796373,0.0,0.0,0,0,0,0.0,0.0,0.0,6132.95,$ 296.0,4.44,29,0.0,PR,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,853.86,$ 6.0,36.15,29,1.0,CE,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15.0,10.0,0.0,15.0,0,0,0,0.0,0.0,0.0,1241.5,$ 29.0,32.14,23,1.0,SP,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,15.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1164.4,$ 5.0,52.37,30,1.0,RJ,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,10.0,20.0,25.0,0.0,0,0,0,0.0,0.0,0.0,2616.29,$ 92.0,35.75,35,0.0,RS,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20.0,30.0,0.0,0.0,500,0,500,0.0,0.0,1000.0,3428.77,$ 9.0,159.24,30,1.0,MG,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.0,0.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1485.23,$ 30.0,42.55,31,,SP,24
0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1214.27,$ 8.0,51.13,44,1.0,RJ,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50.0,15.0,25.0,5.0,0,0,0,0.0,0.0,0.0,1354.31,$ 20.0,46.18,29,1.0,RJ,18
5,0,0,5,0,0.0,25,0.0,25.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,50,60.0,0.0,75.0,40.0,0,0,0,0.0,0.0,0.0,1042.87,$ 4.0,47.29,22,0.0,MG,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,5.0,5.0,5.0,0,0,0,0.0,0.0,0.0,2545.69,$ 81.0,43.29,40,1.0,SP,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,318.2500727026357,0.0,5.0,0,0,0,0.0,0.0,0.0,7804.84,$ 318.0,64.19,50,0.0,SP,21
0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,850.243572588614,855.243572588614,70.0,870.243572588614,0,0,0,0.0,0.0,0.0,16903.87,$ 850.0,-21.95,31,0.0,RN,20
0,0,0,0,0,0.0,0,0.0,0.0,1873.7363600844897,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,624.5787866948299,5.0,5.0,0.0,0,0,0,0.0,0.0,0.0,12631.97,$ 625.0,-5.61,39,0.0,AP,22
5,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,499.5944068081296,0.0,25.0,524.5944068081296,0,0,0,0.0,0.0,0.0,9833.83,$ 480.0,2.26,27,1.0,SP,25
0,0,0,0,0,0.0,25,25.0,0.0,0.0,150.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,80,0.0,25.0,15.0,5.0,0,0,0,0.0,0.0,0.0,2540.97,$ 65.0,60.0,32,0.0,PR,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,854.93,$ 8.0,33.9,25,1.0,SP,18
5,15,5,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,65.0,35.0,45.0,20.0,0,0,0,0.0,0.0,0.0,1367.03,$ 4.0,62.94,35,1.0,MA,27
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,212.1802811482391,20.0,257.1802811482391,0.0,0,0,0,0.0,0.0,0.0,4866.05,$ 207.0,31.26,28,0.0,BA,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,15.0,5.0,5.0,0.0,0,0,0,0.0,0.0,0.0,2105.61,$ 68.0,35.23,37,1.0,SP,24
10,0,0,0,5,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20.0,306.99419523210395,271.99419523210395,271.99419523210395,0,0,0,0.0,0.0,0.0,6651.85,$ 272.0,53.95,33,0.0,PR,20
0,0,0,0,0,0.0,25,0.0,0.0,25.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15.0,0.0,25.0,25.0,0,0,0,0.0,0.0,0.0,1396.69,$ 20.0,48.11,27,1.0,MG,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,80,115,625.630483846488,15.0,135.0,255.0,0,0,0,0.0,0.0,0.0,8594.05,$ 401.0,20.48,37,,PB,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,15.0,20.0,0.0,0,0,0,0.0,0.0,0.0,1279.1,$ 8.0,54.76,35,1.0,SP,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,15.0,15.0,5.0,70.0,0,0,0,0.0,0.0,0.0,1281.96,$ 7.0,55.7,34,1.0,AM,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,410.6520040185415,5.0,20.0,380.6520040185415,0,0,0,0.0,0.0,0.0,6429.01,$ 376.0,-60.63,31,,PE,26
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,266.29270406691165,40.0,35.0,331.29270406691165,0,0,0,0.0,0.0,0.0,5150.53,$ 266.0,-13.92,23,0.0,MA,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,50.0,5.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1721.14,$ 43.0,40.88,30,1.0,SP,22
0,0,0,0,0,0.0,25,25.0,25.0,25.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,25,195,510.9119840713297,480.9119840713297,0.0,480.9119840713297,0,0,0,0.0,0.0,0.0,9831.03,$ 481.0,0.81,26,0.0,RJ,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,10.0,50.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1577.48,$ 30.0,47.62,32,0.0,PR,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,25.0,40.0,0.0,15.0,0,0,0,0.0,0.0,0.0,1203.75,$ 4.0,54.73,27,1.0,RJ,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,863.01,$ 1.0,41.34,21,0.0,MG,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,50,576.4110375841349,486.4110375841349,551.4110375841349,621.4110375841349,0,0,0,0.0,0.0,0.0,10827.79,$ 476.0,54.15,23,1.0,SP,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,10.0,0.0,10.0,5.0,0,0,0,0.0,0.0,0.0,1186.64,$ 34.0,24.03,19,0.0,RJ,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,25.0,15.0,5.0,0.0,0,0,0,0.0,0.0,0.0,2245.79,$ 65.0,44.74,32,1.0,SP,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,1296.296616803023,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,452.0988722676743,25.0,40.0,432.0988722676743,500,500,500,0.0,0.0,0.0,11445.04,$ 432.0,128.71,29,0.0,RJ,25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,209.1837926093055,189.1837926093055,0.0,15.0,0,0,0,0.0,0.0,0.0,5095.52,$ 189.0,60.5,33,1.0,DF,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,5.0,40.0,110.0,55.0,0,0,0,0.0,0.0,0.0,1217.79,$ 5.0,54.81,33,1.0,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,10.0,5.0,20.0,50.0,0,0,0,0.0,0.0,0.0,2755.69,$ 95.0,39.84,29,1.0,SP,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,15.0,75.0,55.0,0.0,0,0,0,0.0,0.0,0.0,1587.14,$ 12.0,65.64,48,0.0,SP,19
5,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0.0,5.0,15.0,80.0,0,0,0,0.0,0.0,0.0,1312.56,$ 19.0,45.8,27,0.0,PB,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,30.0,115.0,80.0,0.0,0,0,0,0.0,0.0,0.0,1515.4,$ 30.0,44.22,24,1.0,RS,20
0,0,0,0,0,0.0,25,0.0,0.0,75.0,25.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,0.0,0.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1244.25,$ 1.0,60.08,31,0.0,SP,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,30,0.0,250.0,85.0,5.0,0,0,0,0.0,0.0,0.0,1313.65,$ 3.0,61.59,31,0.0,MG,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.0,1050.73,$ 14.0,37.54,32,0.0,CE,18
0,0,0,0,0,1705.7966691212418,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5.0,170.5796669121242,0.0,0.0,0,0,0,0.0,0.0,0.0,6089.79,$ 171.0,127.82,37,1.0,SP,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.2823551695136,249.2823551695136,0.0,249.2823551695136,0,0,0,0.0,0.0,0.0,5843.41,$ 249.0,37.04,28,1.0,SP,26
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,478.6734680537626,478.6734680537626,0.0,0,0,0,0.0,0.0,0.0,9633.47,$ 479.0,-6.63,30,1.0,RS,21
0,0,0,0,0,0.0,25,25.0,25.0,25.0,75.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2488.02,$ 86.0,35.94,30,0.0,RJ,25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,5.0,0.0,10.0,55.0,0,0,0,0.0,0.0,0.0,1353.3,$ 1.0,65.41,42,0.0,SP,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2049.79,$ 70.0,30.12,30,0.0,SP,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,890.67,$ 3.0,41.01,25,,PB,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,10.0,95.0,191.750325529245,15.0,0,0,0,0.0,0.0,0.0,4252.76,$ 157.0,51.63,34,1.0,SP,20
0,0,0,0,0,0.0,50,25.0,100.0,0.0,75.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1302.73,$ 7.0,56.87,24,1.0,SP,24
0,0,0,0,0,0.0,25,25.0,50.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,90,125,332.2023390976284,297.2023390976284,327.2023390976284,282.2023390976284,0,0,0,0.0,0.0,0.0,6189.11,$ 282.0,21.06,30,0.0,PE,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,504.6295397885722,419.6295397885722,409.6295397885722,20.0,0,0,0,0.0,0.0,0.0,7805.16,$ 395.0,-12.18,26,0.0,MG,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,90.0,25.0,45.0,0.0,0,0,0,0.0,0.0,0.0,1372.41,$ 3.0,63.87,31,1.0,MG,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,10.0,190.40482212642328,5.0,170.40482212642328,0,0,0,0.0,0.0,0.0,3315.33,$ 160.0,2.05,25,,PI,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,990.35,$ 12.0,36.98,27,0.0,SP,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,202.89425704085565,197.89425704085565,202.89425704085565,0.0,0,0,0,0.0,0.0,0.0,3986.93,$ 198.0,-2.53,30,1.0,PA,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,912.53,$ 8.0,36.23,29,0.0,BA,19
5,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,100,200,100,0,100,0,0,0,0,0,0,0,20,20,85.0,15.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1821.64,$ 7.0,82.39,30,0.0,MG,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0.0,143.4264521302186,0.0,158.4264521302186,0,0,0,0.0,0.0,0.0,3057.03,$ 143.0,6.37,28,0.0,AL,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,372.4512591545943,482.4512591545943,452.4512591545943,75.0,0,0,0,0.0,0.0,0.0,8009.58,$ 362.0,30.02,24,0.0,SP,27
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10.0,0.0,20.0,45.0,0,0,0,0.0,0.0,0.0,1205.26,$ 1.0,58.03,46,1.0,MA,18
5,0,0,0,5,10.0,50,0.0,100.0,50.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,15.0,10.0,0.0,0,0,0,0.0,0.0,0.0,2918.28,$ 73.0,69.82,40,1.0,SP,25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15.0,20.0,25.0,50.0,0,0,0,0.0,0.0,0.0,1062.13,$ 7.0,44.76,30,0.0,MG,18
0,0,0,0,0,0.0,0,0.0,0.0,1705.560875663588,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,95,35,35.0,708.5202918878626,55.0,195.0,0,0,0,0.0,0.0,0.0,11649.25,$ 569.0,2.29,35,1.0,PE,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.76971792557416,0.0,238.76971792557416,238.76971792557416,0,0,0,0.0,0.0,0.0,5721.41,$ 239.0,41.58,34,1.0,SC,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2109.47,$ 61.0,42.37,37,0.0,AM,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,55,40.0,15.0,450.0,55.0,0,0,0,0.0,0.0,0.0,2188.5,$ 26.0,81.15,38,1.0,PA,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,961.29,$ 0.0,47.03,24,1.0,PA,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,120.0,30.0,65.0,5.0,0,0,0,0.0,0.0,0.0,1382.1,$ 5.0,62.72,24,1.0,AM,19
0,0,0,0,0,0.0,25,25.0,50.0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.62851104091203,0.0,281.62851104091203,281.62851104091203,0,0,0,0.0,0.0,0.0,6704.05,$ 282.0,46.87,34,1.0,RS,21
10,0,0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,211.95596590816572,0.0,221.95596590816572,0,0,0,0.0,0.0,0.0,4514.68,$ 212.0,9.26,28,0.0,SC,21
0,0,0,0,0,1581.1826347980434,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,15.0,65.0,178.11826347980434,25.0,0,0,0,0.0,0.0,0.0,5217.4,$ 158.0,97.53,27,1.0,RJ,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,55.0,45.0,10.0,30.0,0,0,0,0.0,0.0,0.0,1233.06,$ 4.0,56.24,31,1.0,PA,19
0,0,0,0,0,0.0,0,0.0,537.6202285441578,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,10.0,204.2067428480526,5.0,15.0,0,0,0,0.0,0.0,0.0,4062.93,$ 179.0,19.88,23,1.0,GO,24
0,0,0,0,0,2671.493815185522,0,0.0,801.4481445556569,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,317.1493815185523,297.1493815185523,317.1493815185523,0.0,0,0,0,0.0,0.0,0.0,9463.48,$ 267.0,196.56,21,,GO,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10.0,45.0,15.0,109.77438494828496,0,0,0,0.0,0.0,0.0,3034.17,$ 110.0,38.9,35,1.0,RS,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,297.0053212772931,15.0,20.0,0.0,0,0,0,0.0,0.0,0.0,6718.45,$ 292.0,37.2,37,1.0,PR,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,1660.9042535028284,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,553.6347511676095,553.6347511676095,5.0,553.6347511676095,0,0,0,0.0,0.0,0.0,13814.69,$ 554.0,123.29,36,1.0,RN,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,55.0,15.0,25.0,30.0,0,0,0,0.0,0.0,0.0,1578.25,$ 29.0,48.52,29,1.0,SP,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,201.52762781547185,196.52762781547185,0.0,0,0,0,0.0,0.0,0.0,4492.47,$ 197.0,23.6,30,1.0,RJ,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,0.0,0.0,50.0,0.0,0,0,0,0.0,0.0,0.0,2238.17,$ 79.0,30.18,23,1.0,BA,20
